User 1     User 2     Similarity
 tiger052374           Agamewillwin1              0.0
 tiger052374           NZFCLUB              0.0
 tiger052374           tudor1_b              0.0
 tiger052374           SoloCruzAzul10              0.0
 tiger052374           myfamliTM              0.0
 tiger052374           MyFamil12              0.0
 tiger052374           djrresto              0.0
 tiger052374           jgraylock              0.0
 tiger052374           rachcurley20              0.0
 tiger052374           jen_iZest              0.0
 tiger052374           JoshMahar2y              0.0
 tiger052374           TiresAndMoreInc              0.0
 tiger052374           Gahamarilla7              0.0
 tiger052374           JamesReporting              0.0
 tiger052374           MihalitsaE              0.0
 tiger052374           maloran23              0.0
 tiger052374           alhrabeboss88              0.0
 tiger052374           Tiffanyta5              0.0
 tiger052374           ilovefijitours              0.0
 tiger052374           PeytonChandler_              0.0
 tiger052374           uriplacis              0.0
 tiger052374           jinx_juggs              0.0
 tiger052374           king_kahlan              0.0
 tiger052374           ImSthrnYall              0.0
 tiger052374           Nidssss15              0.0
 tiger052374           TomGoatszn              0.0
 tiger052374           ArtioWyvern              0.0
 tiger052374           Barbato01Jp              0.0
 tiger052374           FitnessSyncer              0.0
 tiger052374           chris_carrier96              0.0
 tiger052374           eduar_korn              0.0
 tiger052374           vitabea              0.0
 KaiserAntoinee           PolskiFailer              0.0
 KaiserAntoinee           alexchevalier1              0.0
 KaiserAntoinee           Luckson_O              0.0
 KaiserAntoinee           tiger052374              0.0
 KaiserAntoinee           KaiserAntoinee              1.0
 KaiserAntoinee           BartekZgrajka              0.0
 KaiserAntoinee           vankarumang              0.0
 KaiserAntoinee           DynamikFocus              0.0
 KaiserAntoinee           zielweltschmerz              0.0
 KaiserAntoinee           ReallyDontTrump              0.0
 KaiserAntoinee           detshady6425              0.0
 KaiserAntoinee           HavokGoneOOC              0.0
 KaiserAntoinee           AMO4551              0.0
 KaiserAntoinee           GlasgowsVoice              0.0
 KaiserAntoinee           EgidioB_USAFan              0.0
 KaiserAntoinee           SESPride              0.0
 KaiserAntoinee           LaaautyLopez              0.0
 KaiserAntoinee           Gueven8              0.0
 KaiserAntoinee           gavinboyce23333              0.0
 KaiserAntoinee           C_Rich75              0.0
 KaiserAntoinee           matiusco              0.0
 KaiserAntoinee           pedrommmoreira1              0.0
 KaiserAntoinee           LivinTheDreamFC              0.0
 KaiserAntoinee           MiguelSuppo_              0.0
 KaiserAntoinee           ZacBarrient              0.0
