User 1     User 2     Similarity
 Gueven8           Ga_Bunnie              0.0
 Gueven8           jillianebean              0.0
 Gueven8           s_nailee              0.0
 Gueven8           fadlala5              0.0
 Gueven8           jchqx_              0.0
 Gueven8           Therybass              0.0
 Gueven8           Agamewillwin1              0.0
 Gueven8           NZFCLUB              0.0
 Gueven8           tudor1_b              0.0
 Gueven8           SoloCruzAzul10              0.0
 Gueven8           HolianVI              0.0
 Gueven8           MyFamil12              0.0
 Gueven8           djrresto              0.0
 Gueven8           rachcurley20              0.0
 Gueven8           HaririAli              0.0
 Gueven8           JoshMahar2y              0.0
 Gueven8           PGHMayors              0.0
 Gueven8           MihalitsaE              0.0
 Gueven8           maloran23              0.0
 Gueven8           Tiffanyta5              0.0
 Gueven8           PeytonChandler_              0.0
 Gueven8           uriplacis              0.0
 Gueven8           Nidssss15              0.0
 Gueven8           TomGoatszn              0.0
 Gueven8           jillconan368              0.0
 Gueven8           Barbato01Jp              0.0
 Gueven8           chris_carrier96              0.0
 Gueven8           eduar_korn              0.0
 Gueven8           cocoloony              0.0
 gavinboyce23333           PolskiFailer              1.0
 gavinboyce23333           alexchevalier1              0.0
 gavinboyce23333           Luckson_O              0.0
 gavinboyce23333           tiger052374              0.0
 gavinboyce23333           BartekZgrajka              1.0
 gavinboyce23333           vankarumang              0.0
 gavinboyce23333           DynamikFocus              0.0
 gavinboyce23333           500pxrtg              0.0
 gavinboyce23333           BramcoteToday              0.0
 gavinboyce23333           detshady6425              0.0
 gavinboyce23333           unitedcycleride              0.0
 gavinboyce23333           HavokGoneOOC              0.0
 gavinboyce23333           AMO4551              0.0
 gavinboyce23333           GlasgowsVoice              0.0
 gavinboyce23333           EgidioB_USAFan              0.0
 gavinboyce23333           LaaautyLopez              0.0
 gavinboyce23333           Gueven8              0.0
 gavinboyce23333           gavinboyce23333              1.0
 gavinboyce23333           pedrommmoreira1              1.0
 gavinboyce23333           Positive_Pulse              0.0
 gavinboyce23333           DawnRomanick              0.0
 gavinboyce23333           guruwan2b              0.0
 gavinboyce23333           MiguelSuppo_              0.0
 gavinboyce23333           ZacBarrient              0.0
 gavinboyce23333           amanda_wowk              0.0
 gavinboyce23333           maivinhalliwell              0.0
 gavinboyce23333           AskMicheleFirst              0.0
 gavinboyce23333           RoulaDouglas              0.0
 gavinboyce23333           Nate_Santana1              0.0
 gavinboyce23333           cball47              0.0
 gavinboyce23333           F_Miah_786              0.0
 gavinboyce23333           claireworth1685              0.0
 gavinboyce23333           kennethkilpatri              1.0
 gavinboyce23333           SaraRoc05191903              0.0
 gavinboyce23333           babatundemuham6              0.0
 gavinboyce23333           Ga_Bunnie              0.0
 gavinboyce23333           jillianebean              0.0
 gavinboyce23333           s_nailee              0.0
 gavinboyce23333           fadlala5              1.0
 gavinboyce23333           jchqx_              0.0
 gavinboyce23333           Therybass              0.0
 gavinboyce23333           Agamewillwin1              0.0
 gavinboyce23333           NZFCLUB              0.0
 gavinboyce23333           tudor1_b              0.0
 gavinboyce23333           SoloCruzAzul10              0.0
 gavinboyce23333           HolianVI              0.0
 gavinboyce23333           MyFamil12              0.0
 gavinboyce23333           djrresto              0.0
 gavinboyce23333           rachcurley20              0.0
 gavinboyce23333           HaririAli              0.0
 gavinboyce23333           JoshMahar2y              0.0
 gavinboyce23333           PGHMayors              0.0
 gavinboyce23333           MihalitsaE              0.0
 gavinboyce23333           maloran23              0.0
 gavinboyce23333           Tiffanyta5              0.0
 gavinboyce23333           PeytonChandler_              0.0
 gavinboyce23333           uriplacis              0.0
 gavinboyce23333           Nidssss15              0.0
 gavinboyce23333           TomGoatszn              0.0
 gavinboyce23333           jillconan368              0.0
 gavinboyce23333           Barbato01Jp              1.0
 gavinboyce23333           chris_carrier96              0.0
 gavinboyce23333           eduar_korn              0.0
 gavinboyce23333           cocoloony              0.0
 pedrommmoreira1           PolskiFailer              1.0
 pedrommmoreira1           alexchevalier1              0.0
 pedrommmoreira1           Luckson_O              0.0
 pedrommmoreira1           tiger052374              0.0
 pedrommmoreira1           BartekZgrajka              1.0
 pedrommmoreira1           vankarumang              0.0
 pedrommmoreira1           DynamikFocus              0.0
 pedrommmoreira1           500pxrtg              0.0
 pedrommmoreira1           BramcoteToday              0.0
 pedrommmoreira1           detshady6425              0.0
 pedrommmoreira1           unitedcycleride              0.0
 pedrommmoreira1           HavokGoneOOC              0.0
 pedrommmoreira1           AMO4551              0.0
 pedrommmoreira1           GlasgowsVoice              0.0
 pedrommmoreira1           EgidioB_USAFan              0.0
 pedrommmoreira1           LaaautyLopez              0.0
 pedrommmoreira1           Gueven8              0.0
 pedrommmoreira1           gavinboyce23333              1.0
 pedrommmoreira1           pedrommmoreira1              1.0
 pedrommmoreira1           Positive_Pulse              0.0
 pedrommmoreira1           DawnRomanick              0.0
 pedrommmoreira1           guruwan2b              0.0
 pedrommmoreira1           MiguelSuppo_              0.0
 pedrommmoreira1           ZacBarrient              0.0
 pedrommmoreira1           amanda_wowk              0.0
 pedrommmoreira1           maivinhalliwell              0.0
 pedrommmoreira1           AskMicheleFirst              0.0
 pedrommmoreira1           RoulaDouglas              0.0
 pedrommmoreira1           Nate_Santana1              0.0
 pedrommmoreira1           cball47              0.0
 pedrommmoreira1           F_Miah_786              0.0
 pedrommmoreira1           claireworth1685              0.0
 pedrommmoreira1           kennethkilpatri              1.0
 pedrommmoreira1           SaraRoc05191903              0.0
 pedrommmoreira1           babatundemuham6              0.0
 pedrommmoreira1           Ga_Bunnie              0.0
 pedrommmoreira1           jillianebean              0.0
 pedrommmoreira1           s_nailee              0.0
 pedrommmoreira1           fadlala5              1.0
 pedrommmoreira1           jchqx_              0.0
 pedrommmoreira1           Therybass              0.0
 pedrommmoreira1           Agamewillwin1              0.0
 pedrommmoreira1           NZFCLUB              0.0
 pedrommmoreira1           tudor1_b              0.0
 pedrommmoreira1           SoloCruzAzul10              0.0
 pedrommmoreira1           HolianVI              0.0
 pedrommmoreira1           MyFamil12              0.0
 pedrommmoreira1           djrresto              0.0
 pedrommmoreira1           rachcurley20              0.0
 pedrommmoreira1           HaririAli              0.0
 pedrommmoreira1           JoshMahar2y              0.0
 pedrommmoreira1           PGHMayors              0.0
 pedrommmoreira1           MihalitsaE              0.0
 pedrommmoreira1           maloran23              0.0
 pedrommmoreira1           Tiffanyta5              0.0
 pedrommmoreira1           PeytonChandler_              0.0
 pedrommmoreira1           uriplacis              0.0
 pedrommmoreira1           Nidssss15              0.0
 pedrommmoreira1           TomGoatszn              0.0
 pedrommmoreira1           jillconan368              0.0
 pedrommmoreira1           Barbato01Jp              1.0
 pedrommmoreira1           chris_carrier96              0.0
 pedrommmoreira1           eduar_korn              0.0
 pedrommmoreira1           cocoloony              0.0
 Positive_Pulse           PolskiFailer              0.0
 Positive_Pulse           alexchevalier1              0.0
 Positive_Pulse           Luckson_O              0.0
 Positive_Pulse           tiger052374              0.0
 Positive_Pulse           BartekZgrajka              0.0
 Positive_Pulse           vankarumang              0.0
 Positive_Pulse           DynamikFocus              0.0
 Positive_Pulse           500pxrtg              0.0
 Positive_Pulse           BramcoteToday              0.0
 Positive_Pulse           detshady6425              0.0
 Positive_Pulse           unitedcycleride              0.0
 Positive_Pulse           HavokGoneOOC              0.0
 Positive_Pulse           AMO4551              0.0
 Positive_Pulse           GlasgowsVoice              0.0
 Positive_Pulse           EgidioB_USAFan              0.0
 Positive_Pulse           LaaautyLopez              0.0
 Positive_Pulse           Gueven8              0.0
 Positive_Pulse           gavinboyce23333              0.0
 Positive_Pulse           pedrommmoreira1              0.0
 Positive_Pulse           Positive_Pulse              1.0
 Positive_Pulse           DawnRomanick              0.0
 Positive_Pulse           guruwan2b              0.0
 Positive_Pulse           MiguelSuppo_              0.0
 Positive_Pulse           ZacBarrient              0.0
 Positive_Pulse           amanda_wowk              0.0
 Positive_Pulse           maivinhalliwell              0.0
 Positive_Pulse           AskMicheleFirst              0.0
 Positive_Pulse           RoulaDouglas              0.0
 Positive_Pulse           Nate_Santana1              0.0
 Positive_Pulse           cball47              0.0
 Positive_Pulse           F_Miah_786              0.0
 Positive_Pulse           claireworth1685              0.0
 Positive_Pulse           kennethkilpatri              0.0
 Positive_Pulse           SaraRoc05191903              0.0
 Positive_Pulse           babatundemuham6              0.0
 Positive_Pulse           Ga_Bunnie              0.0
 Positive_Pulse           jillianebean              0.0
 Positive_Pulse           s_nailee              0.0
 Positive_Pulse           fadlala5              0.0
 Positive_Pulse           jchqx_              0.0
 Positive_Pulse           Therybass              0.0
 Positive_Pulse           Agamewillwin1              0.0
 Positive_Pulse           NZFCLUB              0.0
 Positive_Pulse           tudor1_b              0.0
 Positive_Pulse           SoloCruzAzul10              0.0
 Positive_Pulse           HolianVI              0.0
 Positive_Pulse           MyFamil12              0.0
 Positive_Pulse           djrresto              0.0
 Positive_Pulse           rachcurley20              0.0
 Positive_Pulse           HaririAli              0.0
 Positive_Pulse           JoshMahar2y              0.0
 Positive_Pulse           PGHMayors              0.0
 Positive_Pulse           MihalitsaE              0.0
 Positive_Pulse           maloran23              0.0
 Positive_Pulse           Tiffanyta5              0.0
 Positive_Pulse           PeytonChandler_              0.0
 Positive_Pulse           uriplacis              0.0
 Positive_Pulse           Nidssss15              0.0
 Positive_Pulse           TomGoatszn              0.0
 Positive_Pulse           jillconan368              0.0
 Positive_Pulse           Barbato01Jp              0.0
 Positive_Pulse           chris_carrier96              0.0
 Positive_Pulse           eduar_korn              0.0
 Positive_Pulse           cocoloony              0.0
 DawnRomanick           PolskiFailer              0.0
 DawnRomanick           alexchevalier1              0.0
 DawnRomanick           Luckson_O              0.0
 DawnRomanick           tiger052374              0.0
 DawnRomanick           BartekZgrajka              0.0
 DawnRomanick           vankarumang              0.0
 DawnRomanick           DynamikFocus              0.0
 DawnRomanick           500pxrtg              0.0
 DawnRomanick           BramcoteToday              0.0
 DawnRomanick           detshady6425              0.0
 DawnRomanick           unitedcycleride              0.0
 DawnRomanick           HavokGoneOOC              0.0
 DawnRomanick           AMO4551              0.0
 DawnRomanick           GlasgowsVoice              0.0
 DawnRomanick           EgidioB_USAFan              0.0
 DawnRomanick           LaaautyLopez              0.0
 DawnRomanick           Gueven8              0.0
 DawnRomanick           gavinboyce23333              0.0
 DawnRomanick           pedrommmoreira1              0.0
 DawnRomanick           Positive_Pulse              0.0
 DawnRomanick           DawnRomanick              1.0
 DawnRomanick           guruwan2b              0.0
 DawnRomanick           MiguelSuppo_              0.0
 DawnRomanick           ZacBarrient              0.0
 DawnRomanick           amanda_wowk              0.0
 DawnRomanick           maivinhalliwell              0.0
 DawnRomanick           AskMicheleFirst              0.0
 DawnRomanick           RoulaDouglas              0.0
 DawnRomanick           Nate_Santana1              0.0
 DawnRomanick           cball47              0.0
 DawnRomanick           F_Miah_786              0.0
 DawnRomanick           claireworth1685              0.0
 DawnRomanick           kennethkilpatri              0.0
 DawnRomanick           SaraRoc05191903              0.0
 DawnRomanick           babatundemuham6              0.0
 DawnRomanick           Ga_Bunnie              0.0
 DawnRomanick           jillianebean              0.0
 DawnRomanick           s_nailee              0.0
 DawnRomanick           fadlala5              0.0
 DawnRomanick           jchqx_              0.0
 DawnRomanick           Therybass              0.0
 DawnRomanick           Agamewillwin1              0.0
 DawnRomanick           NZFCLUB              0.0
 DawnRomanick           tudor1_b              0.0
 DawnRomanick           SoloCruzAzul10              0.0
 DawnRomanick           HolianVI              0.0
 DawnRomanick           MyFamil12              0.0
 DawnRomanick           djrresto              0.0
 DawnRomanick           rachcurley20              0.0
 DawnRomanick           HaririAli              0.0
 DawnRomanick           JoshMahar2y              0.0
 DawnRomanick           PGHMayors              0.0
 DawnRomanick           MihalitsaE              0.0
 DawnRomanick           maloran23              0.0
 DawnRomanick           Tiffanyta5              0.0
 DawnRomanick           PeytonChandler_              0.0
 DawnRomanick           uriplacis              0.0
 DawnRomanick           Nidssss15              0.0
 DawnRomanick           TomGoatszn              0.0
 DawnRomanick           jillconan368              0.0
 DawnRomanick           Barbato01Jp              0.0
 DawnRomanick           chris_carrier96              0.0
 DawnRomanick           eduar_korn              0.0
 DawnRomanick           cocoloony              0.0
 guruwan2b           PolskiFailer              0.0
 guruwan2b           alexchevalier1              0.0
 guruwan2b           Luckson_O              0.0
 guruwan2b           tiger052374              0.0
 guruwan2b           BartekZgrajka              0.0
 guruwan2b           vankarumang              0.0
 guruwan2b           DynamikFocus              0.0
 guruwan2b           500pxrtg              0.0
 guruwan2b           BramcoteToday              0.0
 guruwan2b           detshady6425              0.0
 guruwan2b           unitedcycleride              0.0
 guruwan2b           HavokGoneOOC              0.0
 guruwan2b           AMO4551              0.0
 guruwan2b           GlasgowsVoice              0.0
 guruwan2b           EgidioB_USAFan              0.0
 guruwan2b           LaaautyLopez              0.0
 guruwan2b           Gueven8              0.0
 guruwan2b           gavinboyce23333              0.0
 guruwan2b           pedrommmoreira1              0.0
 guruwan2b           Positive_Pulse              0.0
 guruwan2b           DawnRomanick              0.0
 guruwan2b           guruwan2b              1.0
 guruwan2b           MiguelSuppo_              0.0
 guruwan2b           ZacBarrient              0.0
 guruwan2b           amanda_wowk              0.0
 guruwan2b           maivinhalliwell              0.0
 guruwan2b           AskMicheleFirst              0.0
 guruwan2b           RoulaDouglas              0.0
 guruwan2b           Nate_Santana1              0.0
 guruwan2b           cball47              0.0
 guruwan2b           F_Miah_786              0.0
 guruwan2b           claireworth1685              0.0
 guruwan2b           kennethkilpatri              0.0
 guruwan2b           SaraRoc05191903              0.0
 guruwan2b           babatundemuham6              0.0
 guruwan2b           Ga_Bunnie              0.0
 guruwan2b           jillianebean              0.0
 guruwan2b           s_nailee              0.0
 guruwan2b           fadlala5              0.0
 guruwan2b           jchqx_              0.0
 guruwan2b           Therybass              0.0
 guruwan2b           Agamewillwin1              0.0
 guruwan2b           NZFCLUB              0.0
 guruwan2b           tudor1_b              0.0
 guruwan2b           SoloCruzAzul10              0.0
 guruwan2b           HolianVI              0.0
 guruwan2b           MyFamil12              0.0
 guruwan2b           djrresto              0.0
 guruwan2b           rachcurley20              0.0
 guruwan2b           HaririAli              0.0
 guruwan2b           JoshMahar2y              0.0
 guruwan2b           PGHMayors              0.0
 guruwan2b           MihalitsaE              0.0
 guruwan2b           maloran23              0.0
 guruwan2b           Tiffanyta5              0.0
 guruwan2b           PeytonChandler_              0.0
 guruwan2b           uriplacis              0.0
 guruwan2b           Nidssss15              0.0
 guruwan2b           TomGoatszn              0.0
 guruwan2b           jillconan368              0.0
 guruwan2b           Barbato01Jp              0.0
 guruwan2b           chris_carrier96              0.0
 guruwan2b           eduar_korn              0.0
 guruwan2b           cocoloony              0.0
 MiguelSuppo_           PolskiFailer              0.0
 MiguelSuppo_           alexchevalier1              0.0
 MiguelSuppo_           Luckson_O              0.0
 MiguelSuppo_           tiger052374              0.0
 MiguelSuppo_           BartekZgrajka              0.0
 MiguelSuppo_           vankarumang              0.0
 MiguelSuppo_           DynamikFocus              0.0
 MiguelSuppo_           500pxrtg              0.0
 MiguelSuppo_           BramcoteToday              0.0
 MiguelSuppo_           detshady6425              0.0
 MiguelSuppo_           unitedcycleride              0.0
 MiguelSuppo_           HavokGoneOOC              0.0
 MiguelSuppo_           AMO4551              0.0
 MiguelSuppo_           GlasgowsVoice              0.0
 MiguelSuppo_           EgidioB_USAFan              0.0
 MiguelSuppo_           LaaautyLopez              0.0
 MiguelSuppo_           Gueven8              0.0
 MiguelSuppo_           gavinboyce23333              0.0
 MiguelSuppo_           pedrommmoreira1              0.0
 MiguelSuppo_           Positive_Pulse              0.0
 MiguelSuppo_           DawnRomanick              0.0
 MiguelSuppo_           guruwan2b              0.0
 MiguelSuppo_           MiguelSuppo_              1.0
 MiguelSuppo_           ZacBarrient              0.0
 MiguelSuppo_           amanda_wowk              0.0
 MiguelSuppo_           maivinhalliwell              0.0
 MiguelSuppo_           AskMicheleFirst              0.0
 MiguelSuppo_           RoulaDouglas              0.0
 MiguelSuppo_           Nate_Santana1              0.0
 MiguelSuppo_           cball47              0.0
 MiguelSuppo_           F_Miah_786              0.0
 MiguelSuppo_           claireworth1685              0.0
 MiguelSuppo_           kennethkilpatri              0.0
 MiguelSuppo_           SaraRoc05191903              0.0
 MiguelSuppo_           babatundemuham6              0.0
 MiguelSuppo_           Ga_Bunnie              0.0
 MiguelSuppo_           jillianebean              0.0
 MiguelSuppo_           s_nailee              0.0
 MiguelSuppo_           fadlala5              0.0
 MiguelSuppo_           jchqx_              0.0
 MiguelSuppo_           Therybass              0.0
 MiguelSuppo_           Agamewillwin1              0.0
 MiguelSuppo_           NZFCLUB              0.0
 MiguelSuppo_           tudor1_b              0.0
 MiguelSuppo_           SoloCruzAzul10              0.0
 MiguelSuppo_           HolianVI              0.0
 MiguelSuppo_           MyFamil12              0.0
 MiguelSuppo_           djrresto              0.0
 MiguelSuppo_           rachcurley20              0.0
 MiguelSuppo_           HaririAli              0.0
 MiguelSuppo_           JoshMahar2y              0.0
 MiguelSuppo_           PGHMayors              0.0
 MiguelSuppo_           MihalitsaE              0.0
 MiguelSuppo_           maloran23              0.0
 MiguelSuppo_           Tiffanyta5              0.0
 MiguelSuppo_           PeytonChandler_              0.0
 MiguelSuppo_           uriplacis              0.0
 MiguelSuppo_           Nidssss15              0.0
 MiguelSuppo_           TomGoatszn              0.0
 MiguelSuppo_           jillconan368              0.0
 MiguelSuppo_           Barbato01Jp              0.0
 MiguelSuppo_           chris_carrier96              0.0
 MiguelSuppo_           eduar_korn              0.0
 MiguelSuppo_           cocoloony              0.0
 ZacBarrient           PolskiFailer              0.0
 ZacBarrient           alexchevalier1              0.0
 ZacBarrient           Luckson_O              1.0
 ZacBarrient           tiger052374              0.0
 ZacBarrient           BartekZgrajka              0.0
 ZacBarrient           vankarumang              0.0
 ZacBarrient           DynamikFocus              0.0
 ZacBarrient           500pxrtg              0.0
 ZacBarrient           BramcoteToday              0.0
 ZacBarrient           detshady6425              0.0
 ZacBarrient           unitedcycleride              0.0
 ZacBarrient           HavokGoneOOC              0.0
 ZacBarrient           AMO4551              0.0
 ZacBarrient           GlasgowsVoice              0.0
 ZacBarrient           EgidioB_USAFan              0.0
 ZacBarrient           LaaautyLopez              0.0
 ZacBarrient           Gueven8              0.0
 ZacBarrient           gavinboyce23333              0.0
 ZacBarrient           pedrommmoreira1              0.0
 ZacBarrient           Positive_Pulse              0.0
 ZacBarrient           DawnRomanick              0.0
 ZacBarrient           guruwan2b              0.0
 ZacBarrient           MiguelSuppo_              0.0
 ZacBarrient           ZacBarrient              1.0
 ZacBarrient           amanda_wowk              0.0
 ZacBarrient           maivinhalliwell              0.0
 ZacBarrient           AskMicheleFirst              0.0
 ZacBarrient           RoulaDouglas              0.0
 ZacBarrient           Nate_Santana1              1.0
 ZacBarrient           cball47              0.0
 ZacBarrient           F_Miah_786              0.0
 ZacBarrient           claireworth1685              0.0
 ZacBarrient           kennethkilpatri              0.0
 ZacBarrient           SaraRoc05191903              0.0
 ZacBarrient           babatundemuham6              0.0
 ZacBarrient           Ga_Bunnie              0.0
 ZacBarrient           jillianebean              0.0
 ZacBarrient           s_nailee              0.0
 ZacBarrient           fadlala5              0.0
 ZacBarrient           jchqx_              0.0
 ZacBarrient           Therybass              0.0
 ZacBarrient           Agamewillwin1              0.0
 ZacBarrient           NZFCLUB              0.0
 ZacBarrient           tudor1_b              0.0
 ZacBarrient           SoloCruzAzul10              1.0
 ZacBarrient           HolianVI              0.0
 ZacBarrient           MyFamil12              0.0
 ZacBarrient           djrresto              0.0
 ZacBarrient           rachcurley20              0.0
 ZacBarrient           HaririAli              0.0
 ZacBarrient           JoshMahar2y              1.0
 ZacBarrient           PGHMayors              0.0
 ZacBarrient           MihalitsaE              0.0
 ZacBarrient           maloran23              1.0
 ZacBarrient           Tiffanyta5              0.0
 ZacBarrient           PeytonChandler_              1.0
 ZacBarrient           uriplacis              0.0
 ZacBarrient           Nidssss15              1.0
 ZacBarrient           TomGoatszn              1.0
 ZacBarrient           jillconan368              0.0
 ZacBarrient           Barbato01Jp              0.0
 ZacBarrient           chris_carrier96              1.0
 ZacBarrient           eduar_korn              1.0
 ZacBarrient           cocoloony              0.0
 amanda_wowk           PolskiFailer              0.0
 amanda_wowk           alexchevalier1              0.0
 amanda_wowk           Luckson_O              0.0
 amanda_wowk           tiger052374              0.0
 amanda_wowk           BartekZgrajka              0.0
 amanda_wowk           vankarumang              0.0
 amanda_wowk           DynamikFocus              0.0
 amanda_wowk           500pxrtg              0.0
 amanda_wowk           BramcoteToday              0.0
 amanda_wowk           detshady6425              0.0
 amanda_wowk           unitedcycleride              0.0
 amanda_wowk           HavokGoneOOC              0.0
 amanda_wowk           AMO4551              0.0
 amanda_wowk           GlasgowsVoice              0.0
 amanda_wowk           EgidioB_USAFan              0.0
 amanda_wowk           LaaautyLopez              0.0
 amanda_wowk           Gueven8              0.0
 amanda_wowk           gavinboyce23333              0.0
 amanda_wowk           pedrommmoreira1              0.0
 amanda_wowk           Positive_Pulse              0.0
 amanda_wowk           DawnRomanick              0.0
 amanda_wowk           guruwan2b              0.0
 amanda_wowk           MiguelSuppo_              0.0
 amanda_wowk           ZacBarrient              0.0
 amanda_wowk           amanda_wowk              1.0
 amanda_wowk           maivinhalliwell              0.0
 amanda_wowk           AskMicheleFirst              0.0
 amanda_wowk           RoulaDouglas              0.0
 amanda_wowk           Nate_Santana1              0.0
 amanda_wowk           cball47              0.0
 amanda_wowk           F_Miah_786              0.0
 amanda_wowk           claireworth1685              0.0
 amanda_wowk           kennethkilpatri              0.0
 amanda_wowk           SaraRoc05191903              0.0
 amanda_wowk           babatundemuham6              0.0
 amanda_wowk           Ga_Bunnie              0.0
 amanda_wowk           jillianebean              0.0
 amanda_wowk           s_nailee              0.0
 amanda_wowk           fadlala5              0.0
 amanda_wowk           jchqx_              0.0
 amanda_wowk           Therybass              0.0
 amanda_wowk           Agamewillwin1              0.0
 amanda_wowk           NZFCLUB              0.0
 amanda_wowk           tudor1_b              0.0
 amanda_wowk           SoloCruzAzul10              0.0
 amanda_wowk           HolianVI              0.0
 amanda_wowk           MyFamil12              0.0
 amanda_wowk           djrresto              0.0
 amanda_wowk           rachcurley20              0.0
 amanda_wowk           HaririAli              0.0
 amanda_wowk           JoshMahar2y              0.0
 amanda_wowk           PGHMayors              0.0
 amanda_wowk           MihalitsaE              0.0
 amanda_wowk           maloran23              0.0
 amanda_wowk           Tiffanyta5              0.0
 amanda_wowk           PeytonChandler_              0.0
 amanda_wowk           uriplacis              0.0
 amanda_wowk           Nidssss15              0.0
 amanda_wowk           TomGoatszn              0.0
 amanda_wowk           jillconan368              0.0
 amanda_wowk           Barbato01Jp              0.0
 amanda_wowk           chris_carrier96              0.0
 amanda_wowk           eduar_korn              0.0
 amanda_wowk           cocoloony              0.0
 maivinhalliwell           PolskiFailer              0.0
 maivinhalliwell           alexchevalier1              0.0
 maivinhalliwell           Luckson_O              0.0
 maivinhalliwell           tiger052374              0.0
 maivinhalliwell           BartekZgrajka              0.0
 maivinhalliwell           vankarumang              0.0
 maivinhalliwell           DynamikFocus              0.0
 maivinhalliwell           500pxrtg              0.0
 maivinhalliwell           BramcoteToday              0.0
 maivinhalliwell           detshady6425              0.0
 maivinhalliwell           unitedcycleride              0.0
 maivinhalliwell           HavokGoneOOC              0.0
 maivinhalliwell           AMO4551              0.0
 maivinhalliwell           GlasgowsVoice              0.0
 maivinhalliwell           EgidioB_USAFan              0.0
 maivinhalliwell           LaaautyLopez              0.0
 maivinhalliwell           Gueven8              0.0
 maivinhalliwell           gavinboyce23333              0.0
 maivinhalliwell           pedrommmoreira1              0.0
 maivinhalliwell           Positive_Pulse              0.0
 maivinhalliwell           DawnRomanick              0.0
 maivinhalliwell           guruwan2b              0.0
 maivinhalliwell           MiguelSuppo_              0.0
 maivinhalliwell           ZacBarrient              0.0
 maivinhalliwell           amanda_wowk              0.0
 maivinhalliwell           maivinhalliwell              1.0
 maivinhalliwell           AskMicheleFirst              0.0
 maivinhalliwell           RoulaDouglas              0.0
 maivinhalliwell           Nate_Santana1              0.0
 maivinhalliwell           cball47              0.0
 maivinhalliwell           F_Miah_786              0.0
 maivinhalliwell           claireworth1685              0.0
 maivinhalliwell           kennethkilpatri              0.0
 maivinhalliwell           SaraRoc05191903              0.0
 maivinhalliwell           babatundemuham6              0.0
 maivinhalliwell           Ga_Bunnie              0.0
 maivinhalliwell           jillianebean              0.0
 maivinhalliwell           s_nailee              0.0
 maivinhalliwell           fadlala5              0.0
 maivinhalliwell           jchqx_              0.0
 maivinhalliwell           Therybass              0.0
 maivinhalliwell           Agamewillwin1              0.0
 maivinhalliwell           NZFCLUB              0.0
 maivinhalliwell           tudor1_b              0.0
 maivinhalliwell           SoloCruzAzul10              0.0
 maivinhalliwell           HolianVI              0.0
 maivinhalliwell           MyFamil12              0.0
 maivinhalliwell           djrresto              0.0
 maivinhalliwell           rachcurley20              0.0
 maivinhalliwell           HaririAli              0.0
 maivinhalliwell           JoshMahar2y              0.0
 maivinhalliwell           PGHMayors              0.0
 maivinhalliwell           MihalitsaE              0.0
 maivinhalliwell           maloran23              0.0
 maivinhalliwell           Tiffanyta5              0.0
 maivinhalliwell           PeytonChandler_              0.0
 maivinhalliwell           uriplacis              0.0
 maivinhalliwell           Nidssss15              0.0
 maivinhalliwell           TomGoatszn              0.0
 maivinhalliwell           jillconan368              0.0
 maivinhalliwell           Barbato01Jp              0.0
 maivinhalliwell           chris_carrier96              0.0
 maivinhalliwell           eduar_korn              0.0
 maivinhalliwell           cocoloony              0.0
 AskMicheleFirst           PolskiFailer              0.0
 AskMicheleFirst           alexchevalier1              0.0
 AskMicheleFirst           Luckson_O              0.0
 AskMicheleFirst           tiger052374              0.0
 AskMicheleFirst           BartekZgrajka              0.0
 AskMicheleFirst           vankarumang              0.0
 AskMicheleFirst           DynamikFocus              0.0
 AskMicheleFirst           500pxrtg              0.0
 AskMicheleFirst           BramcoteToday              0.0
 AskMicheleFirst           detshady6425              0.0
 AskMicheleFirst           unitedcycleride              0.0
 AskMicheleFirst           HavokGoneOOC              0.0
 AskMicheleFirst           AMO4551              0.0
 AskMicheleFirst           GlasgowsVoice              0.0
 AskMicheleFirst           EgidioB_USAFan              0.0
 AskMicheleFirst           LaaautyLopez              0.0
 AskMicheleFirst           Gueven8              0.0
 AskMicheleFirst           gavinboyce23333              0.0
 AskMicheleFirst           pedrommmoreira1              0.0
 AskMicheleFirst           Positive_Pulse              0.0
 AskMicheleFirst           DawnRomanick              0.0
 AskMicheleFirst           guruwan2b              0.0
 AskMicheleFirst           MiguelSuppo_              0.0
 AskMicheleFirst           ZacBarrient              0.0
 AskMicheleFirst           amanda_wowk              0.0
 AskMicheleFirst           maivinhalliwell              0.0
 AskMicheleFirst           AskMicheleFirst              1.0
 AskMicheleFirst           RoulaDouglas              0.0
 AskMicheleFirst           Nate_Santana1              0.0
 AskMicheleFirst           cball47              0.0
 AskMicheleFirst           F_Miah_786              0.0
 AskMicheleFirst           claireworth1685              0.0
 AskMicheleFirst           kennethkilpatri              0.0
 AskMicheleFirst           SaraRoc05191903              0.0
 AskMicheleFirst           babatundemuham6              0.0
 AskMicheleFirst           Ga_Bunnie              0.0
 AskMicheleFirst           jillianebean              0.0
 AskMicheleFirst           s_nailee              0.0
 AskMicheleFirst           fadlala5              0.0
 AskMicheleFirst           jchqx_              0.0
 AskMicheleFirst           Therybass              0.0
 AskMicheleFirst           Agamewillwin1              0.0
 AskMicheleFirst           NZFCLUB              0.0
 AskMicheleFirst           tudor1_b              0.0
 AskMicheleFirst           SoloCruzAzul10              0.0
 AskMicheleFirst           HolianVI              0.0
 AskMicheleFirst           MyFamil12              0.0
 AskMicheleFirst           djrresto              0.0
 AskMicheleFirst           rachcurley20              0.0
 AskMicheleFirst           HaririAli              0.0
